p,algo,modelo_desc,tasa_pesada
4,qda,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado,0.7728034474503231
4,qda,adulto ~ long.diametro + long.altura + peso.total + peso.viscera,0.7696911659085468
4,qda,adulto ~ long.diametro + long.altura + peso.viscera + peso.caparazon,0.7625089777352166
4,qda,adulto ~ long.diametro + peso.desenvainado + peso.viscera + peso.caparazon,0.7763945415369883
4,qda,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.caparazon,0.7728034474503231
4,qda,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.viscera,0.7742398850849892
4,qda,adulto ~ long.diametro + peso.total + peso.viscera + peso.caparazon,0.7735216662676562
4,qda,adulto ~ long.largo + long.altura + peso.desenvainado + peso.caparazon,0.7711276035432129
4,qda,adulto ~ long.largo + long.altura + peso.desenvainado + peso.viscera,0.7790280105338759
4,qda,adulto ~ long.largo + long.altura + peso.total + peso.caparazon,0.7799856356236533
4,qda,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado,0.7785491979889874
4,qda,adulto ~ long.largo + long.altura + peso.total + peso.viscera,0.7747186976298779
4,qda,adulto ~ long.largo + long.altura + peso.viscera + peso.caparazon,0.7716064160881015
4,qda,adulto ~ long.largo + long.diametro + long.altura + peso.caparazon,0.7704093847258798
4,qda,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado,0.7790280105338759
4,qda,adulto ~ long.largo + long.diametro + long.altura + peso.total,0.7878860426143165
4,qda,adulto ~ long.largo + long.diametro + long.altura + peso.viscera,0.780464448168542
4,qda,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.caparazon,0.7790280105338759
4,qda,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.viscera,0.7893224802489825
4,qda,adulto ~ long.largo + long.diametro + peso.total + peso.caparazon,0.7842949485276515
4,qda,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado,0.7902801053387599
4,qda,adulto ~ long.largo + long.diametro + peso.total + peso.viscera,0.7895618865214269
4,qda,adulto ~ long.largo + long.diametro + peso.viscera + peso.caparazon,0.7799856356236533
4,qda,adulto ~ long.largo + peso.desenvainado + peso.viscera + peso.caparazon,0.7792674168063203
4,qda,adulto ~ long.largo + peso.total + peso.desenvainado + peso.caparazon,0.7773521666267657
4,qda,adulto ~ long.largo + peso.total + peso.desenvainado + peso.viscera,0.7780703854440987
4,qda,adulto ~ long.largo + peso.total + peso.viscera + peso.caparazon,0.7756763227196553
4,qda,adulto ~ peso.total + peso.desenvainado + peso.viscera + peso.caparazon,0.7730428537227675
4,rlog,adulto ~ anillos + long.altura + peso.desenvainado + peso.caparazon,0.8075173569547522
4,rlog,adulto ~ anillos + long.altura + peso.desenvainado + peso.viscera,0.812305482403639
4,rlog,adulto ~ anillos + long.altura + peso.total + peso.caparazon,0.8111084510414173
4,rlog,adulto ~ anillos + long.altura + peso.total + peso.desenvainado,0.8108690447689729
4,rlog,adulto ~ anillos + long.altura + peso.total + peso.viscera,0.8118266698587503
4,rlog,adulto ~ anillos + long.altura + peso.viscera + peso.caparazon,0.8125448886760833
4,rlog,adulto ~ anillos + long.diametro + long.altura + peso.caparazon,0.8044050754129758
4,rlog,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado,0.8094326071343069
4,rlog,adulto ~ anillos + long.diametro + long.altura + peso.total,0.8156571702178597
4,rlog,adulto ~ anillos + long.diametro + long.altura + peso.viscera,0.8180512329423031
4,rlog,adulto ~ anillos + long.diametro + peso.desenvainado + peso.caparazon,0.8077567632271966
4,rlog,adulto ~ anillos + long.diametro + peso.desenvainado + peso.viscera,0.8202058893943022
4,rlog,adulto ~ anillos + long.diametro + peso.total + peso.caparazon,0.816614795307637
4,rlog,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado,0.8175724203974144
4,rlog,adulto ~ anillos + long.diametro + peso.total + peso.viscera,0.8214029207565238
4,rlog,adulto ~ anillos + long.diametro + peso.viscera + peso.caparazon,0.815896576490304
4,rlog,adulto ~ anillos + long.largo + long.altura + peso.caparazon,0.8077567632271966
4,rlog,adulto ~ anillos + long.largo + long.altura + peso.desenvainado,0.813023701220972
4,rlog,adulto ~ anillos + long.largo + long.altura + peso.total,0.8225999521187455
4,rlog,adulto ~ anillos + long.largo + long.altura + peso.viscera,0.8230787646636342
4,rlog,adulto ~ anillos + long.largo + long.diametro + long.altura,0.8067991381374192
4,rlog,adulto ~ anillos + long.largo + long.diametro + peso.caparazon,0.8056021067751975
4,rlog,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado,0.8113478573138616
4,rlog,adulto ~ anillos + long.largo + long.diametro + peso.total,0.8245152022983002
4,rlog,adulto ~ anillos + long.largo + long.diametro + peso.viscera,0.8235575772085229
4,rlog,adulto ~ anillos + long.largo + peso.desenvainado + peso.caparazon,0.812305482403639
4,rlog,adulto ~ anillos + long.largo + peso.desenvainado + peso.viscera,0.8247546085707446
4,rlog,adulto ~ anillos + long.largo + peso.total + peso.caparazon,0.8225999521187455
4,rlog,adulto ~ anillos + long.largo + peso.total + peso.desenvainado,0.8206847019391909
4,rlog,adulto ~ anillos + long.largo + peso.total + peso.viscera,0.8257122336605219
4,rlog,adulto ~ anillos + long.largo + peso.viscera + peso.caparazon,0.8230787646636342
4,rlog,adulto ~ anillos + peso.desenvainado + peso.viscera + peso.caparazon,0.813023701220972
4,rlog,adulto ~ anillos + peso.total + peso.desenvainado + peso.caparazon,0.8135025137658607
4,rlog,adulto ~ anillos + peso.total + peso.desenvainado + peso.viscera,0.8120660761311946
4,rlog,adulto ~ anillos + peso.total + peso.viscera + peso.caparazon,0.812305482403639
4,rlog,adulto ~ long.altura + peso.desenvainado + peso.viscera + peso.caparazon,0.8029686377783098
4,rlog,adulto ~ long.altura + peso.total + peso.desenvainado + peso.caparazon,0.8027292315058655
4,rlog,adulto ~ long.altura + peso.total + peso.desenvainado + peso.viscera,0.8044050754129758
4,rlog,adulto ~ long.altura + peso.total + peso.viscera + peso.caparazon,0.8034474503231984
4,rlog,adulto ~ long.diametro + long.altura + peso.desenvainado + peso.caparazon,0.7962652621498684
4,rlog,adulto ~ long.diametro + long.altura + peso.desenvainado + peso.viscera,0.8053627005027532
4,rlog,adulto ~ long.diametro + long.altura + peso.total + peso.caparazon,0.8015322001436438
4,rlog,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado,0.8063203255925305
4,rlog,adulto ~ long.diametro + long.altura + peso.total + peso.viscera,0.8046444816854201
4,rlog,adulto ~ long.diametro + long.altura + peso.viscera + peso.caparazon,0.8036868565956428
4,rlog,adulto ~ long.diametro + peso.desenvainado + peso.viscera + peso.caparazon,0.8048838879578645
4,rlog,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.caparazon,0.8070385444098636
4,rlog,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.viscera,0.8096720134067512
4,rlog,adulto ~ long.diametro + peso.total + peso.viscera + peso.caparazon,0.8032080440507541
4,rlog,adulto ~ long.largo + long.altura + peso.desenvainado + peso.caparazon,0.7969834809672013
4,rlog,adulto ~ long.largo + long.altura + peso.desenvainado + peso.viscera,0.811587263586306
4,rlog,adulto ~ long.largo + long.altura + peso.total + peso.caparazon,0.8070385444098636
4,rlog,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado,0.8135025137658607
4,rlog,adulto ~ long.largo + long.altura + peso.total + peso.viscera,0.8108690447689729
4,rlog,adulto ~ long.largo + long.altura + peso.viscera + peso.caparazon,0.8118266698587503
4,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.caparazon,0.799616949964089
4,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado,0.7962652621498684
4,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.total,0.8058415130476418
4,rlog,adulto ~ long.largo + long.diametro + long.altura + peso.viscera,0.8132631074934163
4,rlog,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.caparazon,0.7984199186018673
4,rlog,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.viscera,0.8079961694996409
4,rlog,adulto ~ long.largo + long.diametro + peso.total + peso.caparazon,0.8070385444098636
4,rlog,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado,0.813023701220972
4,rlog,adulto ~ long.largo + long.diametro + peso.total + peso.viscera,0.8084749820445296
4,rlog,adulto ~ long.largo + long.diametro + peso.viscera + peso.caparazon,0.8108690447689729
4,rlog,adulto ~ long.largo + peso.desenvainado + peso.viscera + peso.caparazon,0.8113478573138616
4,rlog,adulto ~ long.largo + peso.total + peso.desenvainado + peso.caparazon,0.811587263586306
4,rlog,adulto ~ long.largo + peso.total + peso.desenvainado + peso.viscera,0.8125448886760833
4,rlog,adulto ~ long.largo + peso.total + peso.viscera + peso.caparazon,0.8099114196791956
4,rlog,adulto ~ peso.total + peso.desenvainado + peso.viscera + peso.caparazon,0.8048838879578645
5,adc,adulto ~ anillos + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7756763227196553
5,adc,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7708881972707685
5,adc,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.77759157289921
5,adc,adulto ~ anillos + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7754369164472109
5,adc,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.7713670098156572
5,adc,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.7771127603543213
5,adc,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.caparazon,0.7708881972707685
5,adc,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.desenvainado,0.77759157289921
5,adc,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.viscera,0.7802250418960976
5,adc,adulto ~ anillos + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.7720852286329902
5,adc,adulto ~ anillos + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.7807038544409863
5,adc,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.7790280105338759
5,adc,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.7840555422552071
5,adc,adulto ~ anillos + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.7795068230787646
5,adc,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.caparazon,0.7761551352645439
5,adc,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.viscera,0.7809432607134307
5,adc,adulto ~ anillos + long.largo + long.altura + peso.total + peso.caparazon,0.7763945415369883
5,adc,adulto ~ anillos + long.largo + long.altura + peso.total + peso.desenvainado,0.7809432607134307
5,adc,adulto ~ anillos + long.largo + long.altura + peso.total + peso.viscera,0.7838161359827628
5,adc,adulto ~ anillos + long.largo + long.altura + peso.viscera +     peso.caparazon,0.7756763227196553
5,adc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.caparazon,0.779746229351209
5,adc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.desenvainado,0.7893224802489825
5,adc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.total,0.793871199425425
5,adc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.viscera,0.7840555422552071
5,adc,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.caparazon,0.7917165429734259
5,adc,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.viscera,0.7931529806080919
5,adc,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.caparazon,0.799616949964089
5,adc,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.desenvainado,0.7972228872396456
5,adc,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.viscera,0.7977016997845343
5,adc,adulto ~ anillos + long.largo + long.diametro + peso.viscera +     peso.caparazon,0.7921953555183145
5,adc,adulto ~ anillos + long.largo + peso.desenvainado + peso.viscera +     peso.caparazon,0.7833373234378741
5,adc,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.caparazon,0.7835767297103184
5,adc,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.viscera,0.7852525736174287
5,adc,adulto ~ anillos + long.largo + peso.total + peso.viscera + peso.caparazon,0.7816614795307637
5,adc,adulto ~ anillos + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.77759157289921
5,adc,adulto ~ long.altura + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7610725401005506
5,adc,adulto ~ long.diametro + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7651424467321044
5,adc,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7586784773761073
5,adc,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7658606655494374
5,adc,adulto ~ long.diametro + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7646636341872157
5,adc,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7661000718218818
5,adc,adulto ~ long.largo + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7701699784534355
5,adc,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7675365094565477
5,adc,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7682547282738807
5,adc,adulto ~ long.largo + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7675365094565477
5,adc,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.7699305721809911
5,adc,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.7761551352645439
5,adc,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.caparazon,0.7771127603543213
5,adc,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.desenvainado,0.77759157289921
5,adc,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.viscera,0.7754369164472109
5,adc,adulto ~ long.largo + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.7704093847258798
5,adc,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.7780703854440987
5,adc,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.7771127603543213
5,adc,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.779746229351209
5,adc,adulto ~ long.largo + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.776873354081877
5,adc,adulto ~ long.largo + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7684941345463251
5,adl,adulto ~ anillos + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.8135025137658607
5,adl,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.8108690447689729
5,adl,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.8125448886760833
5,adl,adulto ~ anillos + long.altura + peso.total + peso.viscera +     peso.caparazon,0.813741920038305
5,adl,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.8000957625089777
5,adl,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.8048838879578645
5,adl,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.caparazon,0.8029686377783098
5,adl,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.desenvainado,0.8015322001436438
5,adl,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.viscera,0.8044050754129758
5,adl,adulto ~ anillos + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.8060809193200862
5,adl,adulto ~ anillos + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.8039262628680871
5,adl,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.8027292315058655
5,adl,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.8046444816854201
5,adl,adulto ~ anillos + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.8034474503231984
5,adl,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.caparazon,0.8005745750538664
5,adl,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.viscera,0.8060809193200862
5,adl,adulto ~ anillos + long.largo + long.altura + peso.total + peso.caparazon,0.8034474503231984
5,adl,adulto ~ anillos + long.largo + long.altura + peso.total + peso.desenvainado,0.8015322001436438
5,adl,adulto ~ anillos + long.largo + long.altura + peso.total + peso.viscera,0.8058415130476418
5,adl,adulto ~ anillos + long.largo + long.altura + peso.viscera +     peso.caparazon,0.8067991381374192
5,adl,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.caparazon,0.8027292315058655
5,adl,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.desenvainado,0.8048838879578645
5,adl,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.total,0.8077567632271966
5,adl,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.viscera,0.8079961694996409
5,adl,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.caparazon,0.8048838879578645
5,adl,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.viscera,0.8082355757720853
5,adl,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.caparazon,0.8070385444098636
5,adl,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.desenvainado,0.8056021067751975
5,adl,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.viscera,0.8067991381374192
5,adl,adulto ~ anillos + long.largo + long.diametro + peso.viscera +     peso.caparazon,0.8075173569547522
5,adl,adulto ~ anillos + long.largo + peso.desenvainado + peso.viscera +     peso.caparazon,0.8039262628680871
5,adl,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.caparazon,0.8034474503231984
5,adl,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.viscera,0.8044050754129758
5,adl,adulto ~ anillos + long.largo + peso.total + peso.viscera + peso.caparazon,0.8036868565956428
5,adl,adulto ~ anillos + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.8139813263107494
5,adl,adulto ~ long.altura + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.8044050754129758
5,adl,adulto ~ long.diametro + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7986593248743117
5,adl,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.794589418242758
5,adl,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7972228872396456
5,adl,adulto ~ long.diametro + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7977016997845343
5,adl,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7962652621498684
5,adl,adulto ~ long.largo + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7979411060569787
5,adl,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7948288245152023
5,adl,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7991381374192004
5,adl,adulto ~ long.largo + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7969834809672013
5,adl,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.796025855877424
5,adl,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.8034474503231984
5,adl,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.caparazon,0.7948288245152023
5,adl,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.desenvainado,0.7979411060569787
5,adl,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.viscera,0.8005745750538664
5,adl,adulto ~ long.largo + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.8008139813263108
5,adl,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.8003351687814221
5,adl,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.79746229351209
5,adl,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.8015322001436438
5,adl,adulto ~ long.largo + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.798898731146756
5,adl,adulto ~ long.largo + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7941106056978693
5,kvmc,adulto ~ anillos + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7531721331098875
5,kvmc,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7550873832894421
5,kvmc,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7565238209241082
5,kvmc,adulto ~ anillos + long.altura + peso.total + peso.viscera +     peso.caparazon,0.759875508738329
5,kvmc,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.7653818530045488
5,kvmc,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.7538903519272205
5,kvmc,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.caparazon,0.7649030404596601
5,kvmc,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.desenvainado,0.764184821642327
5,kvmc,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.viscera,0.7684941345463251
5,kvmc,adulto ~ anillos + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.7644242279147714
5,kvmc,adulto ~ anillos + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.7665788843667705
5,kvmc,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.767057696911659
5,kvmc,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.7689729470912138
5,kvmc,adulto ~ anillos + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.7632271965525497
5,kvmc,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.caparazon,0.7668182906392147
5,kvmc,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.viscera,0.7663394780943261
5,kvmc,adulto ~ anillos + long.largo + long.altura + peso.total + peso.caparazon,0.7725640411778789
5,kvmc,adulto ~ anillos + long.largo + long.altura + peso.total + peso.desenvainado,0.7713670098156572
5,kvmc,adulto ~ anillos + long.largo + long.altura + peso.total + peso.viscera,0.7780703854440987
5,kvmc,adulto ~ anillos + long.largo + long.altura + peso.viscera +     peso.caparazon,0.7651424467321044
5,kvmc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.caparazon,0.7543691644721092
5,kvmc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.desenvainado,0.7644242279147714
5,kvmc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.total,0.7672971031841034
5,kvmc,adulto ~ anillos + long.largo + long.diametro + long.altura +     peso.viscera,0.7699305721809911
5,kvmc,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.caparazon,0.7646636341872157
5,kvmc,adulto ~ anillos + long.largo + long.diametro + peso.desenvainado +     peso.viscera,0.7701699784534355
5,kvmc,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.caparazon,0.778309791716543
5,kvmc,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.desenvainado,0.7802250418960976
5,kvmc,adulto ~ anillos + long.largo + long.diametro + peso.total +     peso.viscera,0.7754369164472109
5,kvmc,adulto ~ anillos + long.largo + long.diametro + peso.viscera +     peso.caparazon,0.7644242279147714
5,kvmc,adulto ~ anillos + long.largo + peso.desenvainado + peso.viscera +     peso.caparazon,0.7730428537227675
5,kvmc,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.caparazon,0.7675365094565477
5,kvmc,adulto ~ anillos + long.largo + peso.total + peso.desenvainado +     peso.viscera,0.7780703854440987
5,kvmc,adulto ~ anillos + long.largo + peso.total + peso.viscera + peso.caparazon,0.7692123533636581
5,kvmc,adulto ~ anillos + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7558056021067752
5,kvmc,adulto ~ long.altura + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7342590375867848
5,kvmc,adulto ~ long.diametro + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7524539142925545
5,kvmc,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7445535073018913
5,kvmc,adulto ~ long.diametro + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7502992578405554
5,kvmc,adulto ~ long.diametro + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7517356954752215
5,kvmc,adulto ~ long.diametro + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7502992578405554
5,kvmc,adulto ~ long.largo + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7526933205649988
5,kvmc,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7546085707445535
5,kvmc,adulto ~ long.largo + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.7560450083792195
5,kvmc,adulto ~ long.largo + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7615513526454393
5,kvmc,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.749341632750778
5,kvmc,adulto ~ long.largo + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.7596361024658846
5,kvmc,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.caparazon,0.7565238209241082
5,kvmc,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.desenvainado,0.7555661958343308
5,kvmc,adulto ~ long.largo + long.diametro + long.altura + peso.total +     peso.viscera,0.7517356954752215
5,kvmc,adulto ~ long.largo + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.7541297581996649
5,kvmc,adulto ~ long.largo + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.7593966961934403
5,kvmc,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.7610725401005506
5,kvmc,adulto ~ long.largo + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.7661000718218818
5,kvmc,adulto ~ long.largo + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.7596361024658846
5,kvmc,adulto ~ long.largo + peso.total + peso.desenvainado + peso.viscera +     peso.caparazon,0.7696911659085468
5,qda,adulto ~ anillos + long.altura + peso.desenvainado + peso.viscera +     peso.caparazon,0.7756763227196553
5,qda,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.caparazon,0.7708881972707685
5,qda,adulto ~ anillos + long.altura + peso.total + peso.desenvainado +     peso.viscera,0.77759157289921
5,qda,adulto ~ anillos + long.altura + peso.total + peso.viscera +     peso.caparazon,0.7754369164472109
5,qda,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.caparazon,0.7713670098156572
5,qda,adulto ~ anillos + long.diametro + long.altura + peso.desenvainado +     peso.viscera,0.7771127603543213
5,qda,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.caparazon,0.7708881972707685
5,qda,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.desenvainado,0.77759157289921
5,qda,adulto ~ anillos + long.diametro + long.altura + peso.total +     peso.viscera,0.7802250418960976
5,qda,adulto ~ anillos + long.diametro + long.altura + peso.viscera +     peso.caparazon,0.7720852286329902
5,qda,adulto ~ anillos + long.diametro + peso.desenvainado + peso.viscera +     peso.caparazon,0.7807038544409863
5,qda,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.caparazon,0.7790280105338759
5,qda,adulto ~ anillos + long.diametro + peso.total + peso.desenvainado +     peso.viscera,0.7840555422552071
5,qda,adulto ~ anillos + long.diametro + peso.total + peso.viscera +     peso.caparazon,0.7795068230787646
5,qda,adulto ~ anillos + long.largo + long.altura + peso.desenvainado +     peso.caparazon,0.7761551352645439
